City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
468,Praya,CV,2020-04-18 01:25:56,14.92,-23.51,71.6,68,20,13.87,few clouds,0.0,0.0
469,Shenkursk,RU,2020-04-18 01:22:13,62.11,42.9,29.97,98,97,4.36,light snow,0.0,0.18
470,Pokhara,NP,2020-04-18 01:25:56,28.23,83.98,61.41,39,27,5.37,scattered clouds,0.0,0.0
471,Biak,ID,2020-04-18 01:25:57,-0.91,122.88,82.06,73,17,1.57,light rain,0.11,0.0
472,Road Town,VG,2020-04-18 01:25:57,18.42,-64.62,80.01,81,1,15.01,clear sky,0.0,0.0
473,Mani,CO,2020-04-18 01:25:57,4.82,-72.29,84.15,48,68,2.8,broken clouds,0.0,0.0
474,Basco,PH,2020-04-18 01:25:57,20.45,121.97,77.74,90,100,12.3,overcast clouds,0.0,0.0
475,Chissamba,AO,2020-04-18 01:25:58,-12.17,17.33,63.14,62,62,3.15,light rain,1.8,0.0
476,Dukat,RU,2020-04-18 01:25:58,62.55,155.55,3.16,82,97,7.72,overcast clouds,0.0,0.0
477,Calafell,ES,2020-04-18 01:25:58,41.2,1.57,62.01,87,100,0.43,overcast clouds,0.0,0.0
478,Cortez,US,2020-04-18 01:23:49,37.35,-108.59,60.8,21,1,6.93,clear sky,0.0,0.0
479,Caohai,CN,2020-04-18 01:25:59,26.87,104.28,55.18,35,7,5.46,clear sky,0.0,0.0
480,Gusau,NG,2020-04-18 01:25:59,12.16,6.66,79.34,11,46,8.9,scattered clouds,0.0,0.0
481,Cervo,ES,2020-04-18 01:25:59,43.67,-7.41,48.0,1,0,7.7,clear sky,0.0,0.0
482,Lata,PT,2020-04-18 01:24:24,40.16,-8.33,55.99,91,1,1.92,clear sky,0.0,0.0
483,Le Mars,US,2020-04-18 01:25:59,42.79,-96.17,48.2,34,1,5.82,clear sky,0.0,0.0
484,Lincoln,US,2020-04-18 01:24:07,40.8,-96.67,44.6,52,1,5.82,clear sky,0.0,0.0
485,Vorozhba,UA,2020-04-18 01:26:00,51.17,34.22,36.37,81,33,9.13,scattered clouds,0.0,0.0
486,Bermejo,AR,2020-04-18 01:26:00,-32.88,-68.8,69.8,56,0,10.29,clear sky,0.0,0.0
487,Cayenne,GF,2020-04-18 01:22:41,4.93,-52.33,75.2,100,90,6.49,overcast clouds,0.0,0.0
488,Nishihara,JP,2020-04-18 01:26:01,26.18,127.76,77.0,69,40,12.75,scattered clouds,0.0,0.0
489,Broken Hill,AU,2020-04-18 01:26:01,-31.95,141.43,62.6,48,40,5.82,scattered clouds,0.0,0.0
490,Flin Flon,CA,2020-04-18 01:26:01,54.77,-101.86,37.04,85,97,8.93,light rain,0.11,0.0
491,Abalak,RU,2020-04-18 01:26:02,58.13,68.59,45.09,89,94,8.23,light rain,0.56,0.0
492,Tadine,NC,2020-04-18 01:26:02,-21.55,167.88,79.25,57,44,7.81,scattered clouds,0.0,0.0
493,Pryozerne,UA,2020-04-18 01:23:47,45.27,36.33,49.08,78,99,11.79,overcast clouds,0.0,0.0
494,Henties Bay,NA,2020-04-18 01:21:08,-22.12,14.28,57.0,93,0,3.0,clear sky,0.0,0.0
495,San Jeronimo,PE,2020-04-18 01:26:02,-11.95,-75.28,49.5,28,99,2.89,light rain,0.96,0.0
496,Grafton,US,2020-04-18 01:26:03,42.21,-71.69,45.0,38,1,10.29,clear sky,0.0,0.0
497,Palu,ID,2020-04-18 01:26:03,-0.89,119.87,83.35,69,7,2.21,light rain,0.15,0.0
498,Pundaguitan,PH,2020-04-18 01:23:29,6.37,126.17,81.9,75,67,10.51,broken clouds,0.0,0.0
499,Saint-Augustin,CA,2020-04-18 01:26:03,51.23,-58.65,26.01,92,100,6.26,light snow,0.0,0.47
500,Talnakh,RU,2020-04-18 01:26:03,69.49,88.4,28.4,79,96,20.13,overcast clouds,0.0,0.0
501,Kapiri Mposhi,ZM,2020-04-18 01:22:04,-13.97,28.68,63.09,62,2,5.46,clear sky,0.0,0.0
502,Joshimath,IN,2020-04-18 01:26:04,30.57,79.57,50.29,29,99,3.13,moderate rain,4.04,0.0
503,Flinders,AU,2020-04-18 01:26:04,-34.58,150.86,69.01,44,0,4.0,clear sky,0.0,0.0
504,Koumra,TD,2020-04-18 01:26:04,8.91,17.55,88.09,27,51,5.93,broken clouds,0.0,0.0
505,Mount Isa,AU,2020-04-18 01:26:05,-20.73,139.5,89.6,24,15,9.17,few clouds,0.0,0.0
506,Iqaluit,CA,2020-04-18 01:26:05,63.75,-68.51,6.8,84,75,2.24,light snow,0.0,0.0
507,Kysyl-Syr,RU,2020-04-18 01:26:05,63.9,122.76,5.94,88,49,7.76,scattered clouds,0.0,0.0
508,San Francisco,US,2020-04-18 01:25:22,37.77,-122.42,59.0,62,75,13.87,broken clouds,0.0,0.0
509,Meadow Lake,US,2020-04-18 01:26:06,34.8,-106.54,66.2,14,75,11.41,broken clouds,0.0,0.0
510,Half Moon Bay,US,2020-04-18 01:26:06,37.46,-122.43,60.01,71,90,9.17,overcast clouds,0.0,0.0
511,Turbat,PK,2020-04-18 01:26:06,26.0,63.04,75.07,55,0,1.59,clear sky,0.0,0.0
512,Zaysan,KZ,2020-04-18 01:26:06,47.47,84.87,45.27,46,2,0.11,clear sky,0.0,0.0
513,Northam,GB,2020-04-18 01:26:07,51.03,-4.22,51.01,92,88,5.01,light rain,0.33,0.0
514,Codrington,AU,2020-04-18 01:26:07,-38.27,141.97,57.94,67,99,9.95,light rain,0.12,0.0
515,Hun,LY,2020-04-18 01:26:07,29.13,15.95,65.79,45,0,8.32,clear sky,0.0,0.0
516,Sinnamary,GF,2020-04-18 01:26:07,5.38,-52.95,79.68,83,69,11.79,light rain,1.46,0.0
517,Atherton,GB,2020-04-18 01:26:07,53.52,-2.49,45.0,64,82,8.01,broken clouds,0.0,0.0
518,Beringovskiy,RU,2020-04-18 01:26:08,63.05,179.32,20.37,96,99,22.3,light snow,0.0,0.86
519,Sayat,TM,2020-04-18 01:26:08,38.78,63.88,53.6,76,15,5.12,few clouds,0.0,0.0
520,Presidencia Roque Saenz Pena,AR,2020-04-18 01:26:08,-26.79,-60.44,60.91,43,0,3.56,clear sky,0.0,0.0
521,Moramanga,MG,2020-04-18 01:26:08,-18.93,48.2,60.06,73,75,3.13,broken clouds,0.0,0.0
522,Grindavik,IS,2020-04-18 01:26:08,63.84,-22.43,42.8,87,90,34.45,light intensity drizzle,0.0,0.0
523,Blyth,GB,2020-04-18 01:26:09,55.13,-1.51,42.01,72,54,5.82,broken clouds,0.0,0.0
524,Balabac,PH,2020-04-18 01:24:03,7.99,117.06,84.79,73,53,8.81,broken clouds,0.0,0.0
525,Okha,RU,2020-04-18 01:26:09,53.57,142.95,27.84,90,100,16.67,light snow,0.0,0.11
526,High Prairie,CA,2020-04-18 01:26:09,55.43,-116.49,37.89,73,100,9.44,overcast clouds,0.0,0.0
527,Somerset East,ZA,2020-04-18 01:26:10,-32.72,25.59,55.22,49,28,4.32,scattered clouds,0.0,0.0
528,Saint Matthews,US,2020-04-18 01:26:10,38.25,-85.66,51.8,87,90,6.93,light rain,0.0,0.0
529,Juneau,US,2020-04-18 01:26:04,58.3,-134.42,53.6,62,75,9.17,broken clouds,0.0,0.0
530,Severo-Kurilsk,RU,2020-04-18 01:26:11,50.68,156.12,31.64,95,90,13.89,overcast clouds,0.0,0.0
531,Zhangjiakou,CN,2020-04-18 01:26:11,40.81,114.88,51.42,33,98,2.13,overcast clouds,0.0,0.0
532,Oistins,BB,2020-04-18 01:24:49,13.07,-59.53,80.6,74,40,14.99,scattered clouds,0.0,0.0
533,Pahalgam,IN,2020-04-18 01:26:12,34.03,75.33,41.88,34,100,4.65,light rain,1.9,0.0
534,Deputatskiy,RU,2020-04-18 01:26:12,69.3,139.9,-5.89,82,44,2.33,scattered clouds,0.0,0.0
535,Mayaky,UA,2020-04-18 01:25:16,47.44,29.56,48.33,62,89,6.71,overcast clouds,0.0,0.0
536,Bandarbeyla,SO,2020-04-18 01:26:12,9.49,50.81,81.37,74,24,7.87,light rain,0.21,0.0
537,Xiangxiang,CN,2020-04-18 01:25:36,27.73,112.53,60.4,75,99,7.9,overcast clouds,0.0,0.0
538,Talcahuano,CL,2020-04-18 01:26:13,-36.72,-73.12,60.8,93,90,4.7,mist,0.0,0.0
539,Genhe,CN,2020-04-18 01:26:13,50.78,121.52,45.16,41,9,4.63,clear sky,0.0,0.0
540,Yatou,CN,2020-04-18 01:26:13,37.15,122.38,50.07,79,4,8.68,clear sky,0.0,0.0
541,Sibolga,ID,2020-04-18 01:24:49,1.74,98.78,77.16,79,92,4.34,overcast clouds,0.0,0.0
542,Monticello,US,2020-04-18 01:26:14,45.31,-93.79,45.0,30,1,6.64,clear sky,0.0,0.0
543,Sturgeon Falls,CA,2020-04-18 01:26:14,46.36,-79.93,36.0,59,20,8.05,few clouds,0.0,0.0
544,Arcos De La Frontera,ES,2020-04-18 01:26:14,36.75,-5.81,59.0,93,90,1.12,overcast clouds,0.0,0.0
545,Sisimiut,GL,2020-04-18 01:26:15,66.94,-53.67,24.75,94,89,7.99,light snow,0.0,0.38
546,Edd,ER,2020-04-18 01:26:15,13.93,41.69,87.8,57,26,9.13,light rain,0.13,0.0
547,Bandundu,CD,2020-04-18 01:26:15,-3.32,17.37,74.12,80,95,2.53,overcast clouds,0.0,0.0
548,Shaoyang,CN,2020-04-18 01:26:15,27.23,111.45,61.63,72,100,5.61,overcast clouds,0.0,0.0
549,Cururupu,BR,2020-04-18 01:26:15,-1.83,-44.87,76.39,92,99,3.71,light rain,0.26,0.0
550,Gavle,SE,2020-04-18 01:26:16,60.67,17.14,34.0,54,31,4.0,scattered clouds,0.0,0.0
551,Dalvik,IS,2020-04-18 01:26:16,65.97,-18.53,46.4,66,4,23.04,clear sky,0.0,0.0
552,Ulaanbaatar,MN,2020-04-18 01:26:16,47.91,106.88,41.0,65,40,8.95,scattered clouds,0.0,0.0
553,Golkoy,TR,2020-04-18 01:26:16,40.69,37.62,46.4,100,88,4.7,overcast clouds,0.0,0.0
554,Horsham,GB,2020-04-18 01:26:17,51.06,-0.33,46.99,93,89,8.05,light rain,0.0,0.0
555,Manoel Urbano,BR,2020-04-18 01:23:43,-8.84,-69.26,71.13,71,66,0.81,broken clouds,0.0,0.0
556,Springfield,US,2020-04-18 01:26:17,37.22,-93.3,42.01,75,90,13.87,overcast clouds,0.0,0.0
